step,time_s,case_name,alt_ft,vc_kts,theta_deg,phi_deg,hdot_fps,q_dps,elev_raw,elev_comp,elev_plant,throttle,speedbrake,case_gamma_estimate,physical_gamma,comp_factor,mrac_elev,observer_bias_q,observer_bias_theta,detector_severity,detector_confidence,mmae_gamma_hat,mmae_best_gamma,phi_twin_gamma_hat,phi_twin_conf,residual_enabled,rl_residual,interlock_tripped
11,0.083333,FULL_STACK,15094.13857010752,488.4413582301934,0.4039131049395199,1.860062953384502,9.99430619670293,0.2978392212064703,0.0012558935303718225,-0.014727798140464743,-0.014727798140464743,0.15,0.022916666666666665,0.8522839264597544,1.0,1.173317915490714,-0.013808159157633781,0.0,0.0,1.0,1.0,0.8522839264597544,1.0,1.0,0.0,0,0.0,0
12,0.091667,FULL_STACK,15094.221677973866,488.47572545487014,0.4064456698870811,1.8406574217830622,9.971830499046598,0.28504807084001743,0.0009195966205388113,-0.01510945033526446,-0.01510945033526446,0.15,0.024999999999999998,0.8522308914361589,1.0,1.1733909320217484,-0.013796336948871613,0.0,0.0,1.0,1.0,0.8522308914361589,1.0,1.0,0.0,0,0.0,0
13,0.1,FULL_STACK,15094.304572761059,488.51391250823747,0.408760919130668,1.8621175711698008,9.917812614038734,0.27475981304262376,0.000664981597988285,-0.016946121747583993,-0.016946121747583993,0.15,0.02708333333333333,0.7760106034741606,1.0,1.2886421854586136,-0.013815351761877537,0.0,0.0,1.0,1.0,0.7760106034741606,0.6,1.0,0.0,0,0.0,0
14,0.108333,FULL_STACK,15094.386885926127,488.54435061117744,0.4109088623643494,1.9251084864133756,9.926995279715161,0.27167715021505945,0.0003775712801026747,-0.019524537506238497,-0.019524537506238497,0.15,0.029166666666666664,0.6908042376707706,1.0,1.4475881088566636,-0.013865204527974129,0.0,0.0,1.0,1.0,0.6908042376707706,0.6,1.0,0.0,0,0.0,0
15,0.116667,FULL_STACK,15094.469867922366,488.570780862321,0.41313396380495476,1.9456436756240878,9.969115458712862,0.27931858701515133,0.0009813833668117808,-0.01932822480437026,-0.01932822480437026,0.15,0.031249999999999997,0.6659649254012658,1.0,1.5015805815861354,-0.013853303156793118,0.0,0.0,1.0,1.0,0.6659649254012658,0.6,1.0,0.0,0,0.0,0
16,0.125,FULL_STACK,15094.553233072162,488.5934600300255,0.4155403221445252,1.925767066547205,10.043406390481959,0.28478767100294305,0.001538439722687451,-0.01730012468215382,-0.01730012468215382,0.15,0.03333333333333333,0.7092860656188469,1.0,1.4098683852297413,-0.013809177093207836,0.0,0.0,1.0,1.0,0.7092860656188469,0.6,1.0,0.0,0,0.0,0
17,0.133333,FULL_STACK,15094.637348700315,488.62390401129403,0.4180690762651107,1.8645864585308776,10.055263585453012,0.28216747303983236,0.0021913987790932246,-0.015505428370831275,-0.015505428370831275,0.15,0.035416666666666666,0.7443969789520345,1.0,1.3433692347970092,-0.013733592815697193,0.0,0.0,1.0,1.0,0.7443969789520345,0.6,1.0,0.0,0,0.0,0
18,0.141667,FULL_STACK,15094.720974504948,488.6582804373566,0.4204694837381035,1.8460473716537869,10.034979689859739,0.2712956302841637,0.0019451697222497722,-0.016349082480319924,-0.016349082480319924,0.15,0.0375,0.7201530355033277,1.0,1.388593744246433,-0.013719011098146439,0.0,0.0,1.0,1.0,0.7201530355033277,0.6,1.0,0.0,0,0.0,0
19,0.15,FULL_STACK,15094.804402545094,488.6963721805475,0.42266871865861433,1.8683927463479721,9.983534448134437,0.26522068445067304,0.0017449805904509112,-0.01825154999036301,-0.01825154999036301,0.15,0.03958333333333333,0.6569792837646717,1.0,1.5221180099770046,-0.013735870830714703,0.0,0.0,1.0,1.0,0.6569792837646717,0.6,1.0,0.0,0,0.0,0
20,0.158333,FULL_STACK,15094.88727543503,488.72672603480504,0.42473560816934375,1.9322687071866123,9.995190813989865,0.26668239174262315,0.0014749588507449699,-0.01942512319655571,-0.01942512319655571,0.15,0.041666666666666664,0.6336244710916895,1.0,1.5782218737181533,-0.01378319226205349,0.0,0.0,1.0,1.0,0.6336244710916895,0.6,1.0,0.0,0,0.0,0
21,0.166667,FULL_STACK,15094.970835682005,488.7531959227372,0.426917854940847,1.9536418888690161,10.039249589825966,0.2719935665913143,0.002106463818294121,-0.018365807378942906,-0.018365807378942906,0.15,0.04375,0.6350054079737455,1.0,1.5747897379188074,-0.013768850825726986,0.0,0.0,1.0,1.0,0.6350054079737455,0.6,1.0,0.0,0,0.0,0
22,0.175,FULL_STACK,15095.05479150638,488.7759501264426,0.4292626009614208,1.9345662937055828,10.115249859166783,0.27096251721383574,0.0026772417576826344,-0.017023717779187333,-0.017023717779187333,0.15,0.04583333333333333,0.6488341312890069,1.0,1.5412259494015044,-0.01372281089425087,0.0,0.0,1.0,1.0,0.6488341312890069,0.6,1.0,0.0,0,0.0,0
23,0.183333,FULL_STACK,15095.139512155205,488.8063782036023,0.43167602302315455,1.8741421321197667,10.129028206797216,0.265297449894333,0.0033020425297042647,-0.016090901403033882,-0.016090901403033882,0.15,0.04791666666666666,0.642816822960333,1.0,1.5556531258698996,-0.013645544648170471,0.0,0.0,1.0,1.0,0.642816822960333,0.6,1.0,0.0,0,0.0,0
24,0.191667,FULL_STACK,15095.223761405796,488.84067970941106,0.433941764589099,1.8533075976773228,10.110968025628075,0.25568268343989914,0.003014060045402435,-0.01690492899634715,-0.01690492899634715,0.15,0.049999999999999996,0.6279240985090517,1.0,1.5925491669684415,-0.013629072345793247,0.0,0.0,1.0,1.0,0.6279240985090517,0.6,1.0,0.0,0,0.0,0
25,0.2,FULL_STACK,15095.307832997292,488.87871899081676,0.43601651680889986,1.8734580129699994,10.06162275138778,0.25073789618681586,0.002801457011455783,-0.01766929255540948,-0.01766929255540948,0.15,0.05208333333333333,0.6136230164399452,1.0,1.6296650764531242,-0.013643741607666016,0.0,0.0,1.0,1.0,0.6136230164399452,0.6,1.0,0.0,0,0.0,0
26,0.208333,FULL_STACK,15095.391364943236,488.90912119354124,0.43796730821087976,1.935164234613673,10.074857797885263,0.24778562773093216,0.002533469676318555,-0.01831636725909737,-0.01831636725909737,0.15,0.05416666666666666,0.6090466490149449,1.0,1.6419103554996521,-0.013688991777598858,0.0,0.0,1.0,1.0,0.6090466490149449,0.6,1.0,0.0,0,0.0,0
27,0.216667,FULL_STACK,15095.475593857467,488.93565290867,0.4399966021739894,1.954392333978827,10.120344405325307,0.2462234046847127,0.003151047209284122,-0.017338647999776153,-0.017338647999776153,0.15,0.056249999999999994,0.6068550957434451,1.0,1.6478398336178122,-0.013673094101250172,0.0,0.0,1.0,1.0,0.6068550957434451,0.6,1.0,0.0,0,0.0,0
28,0.225,FULL_STACK,15095.560230899602,488.958447408712,0.44213009187317825,1.9331608936688602,10.197706314051294,0.23886023224711056,0.003675975049325275,-0.016423339635909223,-0.016423339635909223,0.15,0.05833333333333333,0.6058252447589266,1.0,1.6506410200815016,-0.01362564880400896,0.0,0.0,1.0,1.0,0.6058252447589266,0.6,1.0,0.0,0,0.0,0
29,0.233333,FULL_STACK,15095.645644128323,488.9888735276669,0.44427883926968403,1.8706101177733756,10.21302129518485,0.22909362251830181,0.004239740330167,-0.015423404063275605,-0.015423404063275605,0.15,0.06041666666666666,0.6034533498805152,1.0,1.6571289233840556,-0.013547045178711414,0.0,0.0,1.0,1.0,0.6034533498805152,0.6,1.0,0.0,0,0.0,0
30,0.241667,FULL_STACK,15095.730600330979,489.0231856631438,0.4462391216896599,1.8508337928464311,10.196231524806699,0.21514121122114055,0.0038967628111989654,-0.01600468138811952,-0.01600468138811952,0.15,0.06249999999999999,0.6018426832534107,1.0,1.6615637737660125,-0.013529063202440739,0.0,0.0,1.0,1.0,0.6018426832534107,0.6,1.0,0.0,0,0.0,0
31,0.25,FULL_STACK,15095.815386820585,489.06124819913185,0.4479720060402714,1.8720042153910752,10.147990336946467,0.20486343604965943,0.003629406034516965,-0.016472588198359474,-0.016472588198359474,0.15,0.06458333333333333,0.6017924043371529,1.0,1.6617025951024669,-0.013542484492063522,0.0,0.0,1.0,1.0,0.6017924043371529,0.6,1.0,0.0,0,0.0,0
32,0.258333,FULL_STACK,15095.899642523378,489.09169498198264,0.44953752790012774,1.9347840299274308,10.162098158669433,0.1952780616684777,0.003305304639394511,-0.017110267151252804,-0.017110267151252804,0.15,0.06666666666666667,0.6008875181339414,1.0,1.664204979836333,-0.013586650602519512,0.0,0.0,1.0,1.0,0.6008875181339414,0.6,1.0,0.0,0,0.0,0
33,0.266667,FULL_STACK,15095.984601266682,489.1182629851157,0.45112633774233557,1.9550417389123214,10.208299322493033,0.18719362336752376,0.0038560084181032002,-0.016177744239617195,-0.016177744239617195,0.15,0.06875,0.6004477144691207,1.0,1.6654239426727422,-0.013569897972047329,0.0,0.0,1.0,1.0,0.6004477144691207,0.6,1.0,0.0,0,0.0,0
34,0.275,FULL_STACK,15096.069973692298,489.14108889761474,0.4527656546501778,1.9348214355311568,10.286226160538142,0.17369132684729943,0.004303764426219952,-0.01535670332023925,-0.01535670332023925,0.15,0.07083333333333335,0.6002583128101362,1.0,1.6659494398644064,-0.013521753251552582,0.0,0.0,1.0,1.0,0.6002583128101362,0.6,1.0,0.0,0,0.0,0
35,0.283333,FULL_STACK,15096.15612641722,489.17153049351253,0.45436938457460185,1.8732365717652482,10.302025980307606,0.15842164043485027,0.004788202582509991,-0.014418688579216247,-0.014418688579216247,0.15,0.07291666666666669,0.6002207241826217,1.0,1.6660537694059068,-0.013442598283290863,0.0,0.0,1.0,1.0,0.6002207241826217,0.6,1.0,0.0,0,0.0,0
36,0.291667,FULL_STACK,15096.241826072335,489.2058489305938,0.45573899971220977,1.8544308949645079,10.285588187413014,0.13945815863378874,0.0043658377481088076,-0.015091624577567825,-0.015091624577567825,0.15,0.07500000000000002,0.6002206986057506,1.0,1.6660538404005305,-0.013424143195152283,0.0,0.0,1.0,1.0,0.6002206986057506,0.6,1.0,0.0,0,0.0,0
37,0.3,FULL_STACK,15096.327358204871,489.2439048069713,0.45683980098372895,1.876594544841093,10.23759229535607,0.12481267500543725,0.004019423305981325,-0.015690559279216528,-0.015690559279216528,0.15,0.07708333333333336,0.6002206986057503,1.0,1.666053840400531,-0.013437221758067608,0.0,0.0,1.0,1.0,0.6002206986057503,0.6,1.0,0.0,0,0.0,0
38,0.308333,FULL_STACK,15096.412361234426,489.27433748373716,0.45773682937737364,1.9403703287673084,10.251756859729703,0.11168933347259276,0.003617315452958092,-0.016433684803713475,-0.016433684803713475,0.15,0.0791666666666667,0.6002203554562731,1.0,1.6660547928932268,-0.013481147587299347,0.0,0.0,1.0,1.0,0.6002203554562731,0.6,1.0,0.0,0,0.0,0
39,0.316667,FULL_STACK,15096.498066715896,489.30088444652404,0.4586279625110007,1.96157111750361,10.297845449136005,0.1007609090712923,0.004091276764591265,-0.015617944202412387,-0.015617944202412387,0.15,0.08125000000000004,0.6001469373998058,1.0,1.6662586071547676,-0.013464338146150112,0.0,0.0,1.0,1.0,0.6001469373998058,0.6,1.0,0.0,0,0.0,0
40,0.325,FULL_STACK,15096.58418430388,489.3236807490172,0.45954654813513307,1.94225319073721,10.375510190575222,0.08515659626602048,0.004465973839082011,-0.024262421070626535,-0.024262421070626535,0.15,0.08333333333333338,0.3688967227935791,1.0,2.7107858059220624,-0.01341630145907402,0.0,0.0,1.0,1.0,0.6000730095914971,0.6,0.3688967227935791,1.0,0,0.0,0
41,0.333333,FULL_STACK,15096.671079456806,489.35326876384363,0.4604124295342739,1.8815190624465856,10.394240820108056,0.11436364410939494,0.004880929363575792,-0.022197783005054393,-0.022197783005054393,0.15,0.08541666666666672,0.3809601366519928,1.0,2.6249465594703425,-0.013337399810552597,0.0,0.0,1.0,1.0,0.6000730092113521,0.6,0.3809601366519928,1.0,0,0.0,0
42,0.341667,FULL_STACK,15096.757570866495,489.3870977367106,0.46141925609661755,1.8612312890043763,10.379678181063104,0.13401802689265824,0.004520140179844247,-0.0226054216348495,-0.0226054216348495,0.15,0.08750000000000006,0.3891037404537201,1.0,2.5700087047067073,-0.013315994292497635,0.0,0.0,1.0,1.0,0.6000730092113521,0.6,0.3891037404537201,1.0,0,0.0,0
43,0.35,FULL_STACK,15096.843891225755,489.42465201857965,0.4624787073774572,1.881996052792104,10.33386163587469,0.15631345463904459,0.004447858882739134,-0.02209362089523613,-0.02209362089523613,0.15,0.0895833333333334,0.40189412236213684,1.0,2.4882175288418993,-0.013327155262231827,0.0,0.0,1.0,1.0,0.6000730092113826,0.6,0.40189412236213684,1.0,0,0.0,0
44,0.358333,FULL_STACK,15096.929706640542,489.4546783024087,0.4636412213139103,1.9443960120008736,10.350059760018867,0.17427067832615173,0.0043184041024780335,-0.02197837775550399,-0.02197837775550399,0.15,0.09166666666666674,0.41178902983665466,1.0,2.428427975355906,-0.013368858955800533,0.0,0.0,1.0,1.0,0.6000730092113825,0.6,0.41178902983665466,1.0,0,0.0,0
45,0.366667,FULL_STACK,15097.016239289194,489.48086676167577,0.46505672521430824,1.9642216028122086,10.398294479689124,0.18982595965446136,0.005061573144567239,-0.02013336490441371,-0.02013336490441371,0.15,0.09375000000000008,0.411674827337265,1.0,2.42910164429546,-0.013349972665309906,0.0,0.0,1.0,1.0,0.6000730093451551,0.6,0.411674827337265,1.0,0,0.0,0
46,0.375,FULL_STACK,15097.10320328176,489.5033757095989,0.4667196215264802,1.9435042230287498,10.47811031842678,0.19526407460475448,0.005687527261707044,-0.018466142234263724,-0.018466142234263724,0.15,0.09583333333333342,0.4122258424758911,1.0,2.425854706230565,-0.013299748301506042,0.0,0.0,1.0,1.0,0.6000767169201469,0.6,0.4122258424758911,1.0,0,0.0,0
47,0.383333,FULL_STACK,15097.190962404013,489.53353707966886,0.4685046832897387,1.8813752083469888,10.495861086685306,0.19457303085174107,0.006333540674532897,-0.016763429003476514,-0.016763429003476514,0.15,0.09791666666666676,0.4107224941253662,1.0,2.4347339488417856,-0.013218658044934273,0.0,0.0,1.0,1.0,0.6001061484436611,0.6,0.4107224941253662,1.0,0,0.0,0
48,0.391667,FULL_STACK,15097.278285700828,489.56761290789916,0.4701765790168256,1.8620939892716082,10.48138298590326,0.18623326175091112,0.006052991883082485,-0.017605328744384505,-0.017605328744384505,0.15,0.1000000000000001,0.4058554172515869,1.0,2.463931630559232,-0.013198209926486015,0.0,0.0,1.0,1.0,0.6000965351483116,0.6,0.4058554172515869,1.0,0,0.0,0
49,0.4,FULL_STACK,15097.365457654,489.60538556445755,0.4716675853119076,1.8838394361371922,10.435662789687584,0.18287039812722733,0.005826085635759138,-0.018408681557332815,-0.018408681557332815,0.15,0.10208333333333344,0.4010719656944275,1.0,2.4933181212717557,-0.013209291733801365,0.0,0.0,1.0,1.0,0.6000519466925663,0.6,0.4010719656944275,1.0,0,0.0,0
50,0.408333,FULL_STACK,15097.452121853828,489.6355349937914,0.4730486077356124,1.9472626705564282,10.452201654860046,0.1818401361073813,0.005534132164135389,-0.019388407105352633,-0.019388407105352633,0.15,0.10416666666666678,0.39800968766212463,1.0,2.5125016576202346,-0.013250906020402908,0.0,0.0,1.0,1.0,0.6000385388620418,0.6,0.39800968766212463,1.0,0,0.0,0
51,0.416667,FULL_STACK,15097.539507947862,489.661792042078,0.4745246691472817,1.9680636123214728,10.500863284140394,0.18395797028393895,0.006128345082168374,-0.017772224767842845,-0.017772224767842845,0.15,0.10625000000000012,0.3996877372264862,1.0,2.5019531670878914,-0.013231685385107994,0.0,0.0,1.0,1.0,0.6000333666026769,0.6,0.3996877372264862,1.0,0,0.0,0
52,0.425,FULL_STACK,15097.627328760922,489.6843832446929,0.4761368937222404,1.948293615822357,10.580945595873736,0.17722004241933803,0.006637730306917871,-0.01634100058627654,-0.01634100058627654,0.15,0.10833333333333346,0.4004226624965668,1.0,2.4973611477561515,-0.01318103726953268,0.0,0.0,1.0,1.0,0.6000364339518409,0.6,0.4004226624965668,1.0,0,0.0,0
53,0.433333,FULL_STACK,15097.715945407748,489.71460629907966,0.4777702372021814,1.8870640433092714,10.598932629261814,0.16566259957077137,0.0071878306459044776,-0.014819096688723912,-0.014819096688723912,0.15,0.1104166666666668,0.39893457293510437,1.0,2.506676703005814,-0.01309968065470457,0.0,0.0,1.0,1.0,0.6000227543057534,0.6,0.39893457293510437,1.0,0,0.0,0
54,0.441667,FULL_STACK,15097.80412850529,489.7487305138957,0.4792014749030783,1.8679172712832237,10.584648811993883,0.14751076656933368,0.006814199062467729,-0.015935627056389165,-0.015935627056389165,0.15,0.11250000000000014,0.3931316137313843,1.0,2.5436773972679587,-0.01307899784296751,0.0,0.0,1.0,1.0,0.600011351644505,0.6,0.3931316137313843,1.0,0,0.0,0
55,0.45,FULL_STACK,15097.892161663622,489.78652788855624,0.4803701516884417,1.8898388056845632,10.539091542187105,0.13585491130104474,0.006497297072381243,-0.01701057671257133,-0.01701057671257133,0.15,0.11458333333333348,0.3875582218170166,1.0,2.5802574779903504,-0.01308988593518734,0.0,0.0,1.0,1.0,0.6000113516445043,0.6,0.3875582218170166,1.0,0,0.0,0
56,0.458333,FULL_STACK,15097.97968833521,489.8166892177129,0.48135942700684065,1.9534477801746308,10.555654833053492,0.12803241078188368,0.006117204781642166,-0.018241473501956686,-0.018241473501956686,0.15,0.11666666666666682,0.3845156729221344,1.0,2.6006742258396915,-0.013131337240338326,0.0,0.0,1.0,1.0,0.6000050541513311,0.6,0.3845156729221344,1.0,0,0.0,0
57,0.466667,FULL_STACK,15098.067936163396,489.8429440328036,0.4823874301413463,1.9743999487707933,10.604242034674638,0.1247600201968807,0.006627846604955993,-0.016752883874356587,-0.016752883874356587,0.15,0.11875000000000016,0.38705217838287354,1.0,2.5836309827219113,-0.013112086802721024,0.0,0.0,1.0,1.0,0.6000027528075927,0.6,0.38705217838287354,1.0,0,0.0,0
58,0.475,FULL_STACK,15098.156617809087,489.8655290018554,0.4835069657637005,1.9547459402349305,10.684108748242208,0.11341273881069723,0.007060717106977596,-0.015368595592693643,-0.015368595592693643,0.15,0.1208333333333335,0.39045777916908264,1.0,2.561096367776458,-0.013061504811048508,0.0,0.0,1.0,1.0,0.6000021208281685,0.6,0.39045777916908264,1.0,0,0.0,0
59,0.483333,FULL_STACK,15098.246092759073,489.895736865503,0.48460939444301304,1.8935999594302375,10.701790294505894,0.09763131871744014,0.0075392870412570884,-0.013904170218437109,-0.013904170218437109,0.15,0.12291666666666684,0.3913261294364929,1.0,2.5554133107339227,-0.012980352155864239,0.0,0.0,1.0,1.0,0.6000010415716854,0.6,0.3913261294364929,1.0,0,0.0,0
60,0.491667,FULL_STACK,15098.335131414235,489.9298363167709,0.4854753195114729,1.8740425624711063,10.687119413869214,0.07569257443482287,0.007096396744305752,-0.015128028885955455,-0.015128028885955455,0.15,0.12500000000000017,0.3875960409641266,1.0,2.580005712939038,-0.012959960848093033,0.0,0.0,1.0,1.0,0.6000010415593374,0.6,0.3875960409641266,1.0,0,0.0,0
61,0.5,FULL_STACK,15098.424016609788,489.96759500797805,0.48604681729454313,1.8955926288650973,10.641086168672715,0.060934512845382344,0.006710982519451562,-0.016236930581176232,-0.016236930581176232,0.15,0.1270833333333335,0.38555556535720825,1.0,2.593659876426692,-0.012971221469342709,0.0,0.0,1.0,1.0,0.6000010415593374,0.6,0.38555556535720825,1.0,0,0.0,0
62,0.508333,FULL_STACK,15098.512390952557,489.9977196760699,0.48641276225539143,1.9588584598549672,10.656970134765018,0.05033224698413772,0.006262900767619218,-0.0174546150997354,-0.0174546150997354,0.15,0.12916666666666682,0.3867303431034088,1.0,2.5857810689879264,-0.01301313005387783,0.0,0.0,1.0,1.0,0.6000010406404198,0.6,0.3867303431034088,1.0,0,0.0,0
63,0.516667,FULL_STACK,15098.60147953406,490.0239390591466,0.48679447746776405,1.9794453292752945,10.70470999184602,0.04438173718504388,0.0067066131486218745,-0.016065557880826305,-0.016065557880826305,0.15,0.13125000000000014,0.3913915157318115,1.0,2.5549864005872265,-0.012994536198675632,0.0,0.0,1.0,1.0,0.6000004841909626,0.6,0.3913915157318115,1.0,0,0.0,0
64,0.525,FULL_STACK,15098.690994296223,490.0464788126576,0.4872454299723469,1.9593966151588922,10.78359615099835,0.031006769925345044,0.00707315261557538,-0.014854695648968666,-0.014854695648968666,0.15,0.13333333333333347,0.39527037739753723,1.0,2.5299138442501223,-0.012944773770868778,0.0,0.0,1.0,1.0,0.6000003202587275,0.6,0.39527037739753723,1.0,0,0.0,0
65,0.533333,FULL_STACK,15098.781293760985,490.07662032621465,0.4876623762569267,1.89783526047611,10.800305560499261,0.014205238239469092,0.0074856949864182615,-0.01359478463115353,-0.01359478463115353,0.15,0.1354166666666668,0.39565739035606384,1.0,2.527439204661564,-0.012864571996033192,0.0,0.0,1.0,1.0,0.600000252239565,0.6,0.39565739035606384,1.0,0,0.0,0
66,0.541667,FULL_STACK,15098.871149364859,490.11063433496827,0.48783137173709895,1.8791925738472313,10.784555386421896,-0.007613095083202002,0.006982080937734229,-0.014847410097795631,-0.014847410097795631,0.15,0.13750000000000012,0.39488640427589417,1.0,2.532373840101451,-0.012845121324062347,0.0,0.0,1.0,1.0,0.600000252239542,0.6,0.39488640427589417,1.0,0,0.0,0
67,0.55,FULL_STACK,15098.96084164828,490.1483046496984,0.4877066248877473,1.9016537730155396,10.737331182869578,-0.021965588194207762,0.00653966634190394,-0.015781406167617026,-0.015781406167617026,0.15,0.13958333333333345,0.40032926201820374,1.0,2.497943804953554,-0.012857425026595592,0.0,0.0,1.0,1.0,0.6000002522395419,0.6,0.40032926201820374,1.0,0,0.0,0
68,0.558333,FULL_STACK,15099.050012681633,490.17835886154506,0.4873799177200813,1.965860608862977,10.751789116237356,-0.032886724625394166,0.00604230093359731,-0.016676740550721617,-0.016676740550721617,0.15,0.14166666666666677,0.4112425148487091,1.0,2.4316552007466625,-0.012900485657155514,0.0,0.0,1.0,1.0,0.600000250875555,0.6,0.4112425148487091,1.0,0,0.0,0
69,0.566667,FULL_STACK,15099.139884658158,490.20453001086787,0.4870667140845019,1.987335267904134,10.79785075469213,-0.04060927333533305,0.006435881623735877,-0.015239340068133328,-0.015239340068133328,0.15,0.1437500000000001,0.4230756163597107,1.0,2.363643663996396,-0.01288327481597662,0.0,0.0,1.0,1.0,0.6000001186314637,0.6,0.4230756163597107,1.0,0,0.0,0
70,0.575,FULL_STACK,15099.230167727917,490.22701581778574,0.48680876929221784,1.9681347921275678,10.874923643306028,-0.055850620329462516,0.006745119861901273,-0.014103509327862031,-0.014103509327862031,0.15,0.14583333333333343,0.43180933594703674,1.0,2.3158369140093216,-0.012835146859288216,0.0,0.0,1.0,1.0,0.600000072420409,0.6,0.43180933594703674,1.0,0,0.0,0
71,0.583333,FULL_STACK,15099.321220230311,490.2570866251142,0.4865017365045545,1.9073681477272233,10.889678443575747,-0.07400131592947813,0.0070929472532147535,-0.012983073356463228,-0.012983073356463228,0.15,0.14791666666666675,0.43624213337898254,1.0,2.2923049460040494,-0.0127567108720541,0.0,0.0,1.0,1.0,0.6000000724104498,0.6,0.43624213337898254,1.0,0,0.0,0
72,0.591667,FULL_STACK,15099.411811970174,490.2910139982183,0.48594179215340433,1.8863816372124087,10.87202556834945,-0.09632384695121844,0.006523729188664553,-0.01407224668352909,-0.01407224668352909,0.15,0.15000000000000008,0.4416804015636444,1.0,2.264080535291544,-0.012739164754748344,0.0,0.0,1.0,1.0,0.6000000724104498,0.6,0.4416804015636444,1.0,0,0.0,0
