step,time_s,case_name,alt_ft,vc_kts,theta_deg,phi_deg,hdot_fps,q_dps,elev_raw,elev_comp,elev_plant,throttle,speedbrake,case_gamma_estimate,physical_gamma,comp_factor,mrac_elev,observer_bias_q,observer_bias_theta,detector_severity,detector_confidence,mmae_gamma_hat,mmae_best_gamma,phi_twin_gamma_hat,phi_twin_conf,residual_enabled,rl_residual,interlock_tripped
11,0.083333,HYBRID,15094.13543279469,488.4497284237191,0.37263727145982234,1.8600417757720775,9.907230662310969,-0.39279619026477236,-0.005263525937384582,-0.006674824056451884,-0.006674824056451884,0.15,0.022916666666666665,0.7885639970235407,1.0,1.2681278929478532,0.0,0.0,0.0,1.0,1.0,0.7885639970235407,0.6,1.0,0.0,0,0.0,0
12,0.091667,HYBRID,15094.21776112914,488.48436616708216,0.3694176284697913,1.840630236044439,9.871282117546777,-0.4311508470104098,-0.0062355318700544555,-0.007907451891781344,-0.007907451891781344,0.15,0.024999999999999998,0.7885639970235407,1.0,1.2681278929478532,0.0,0.0,0.0,1.0,1.0,0.7885639970235407,0.6,1.0,0.0,0,0.0,0
13,0.1,HYBRID,15094.299756970257,488.5227159545455,0.3657677635619749,1.8621011700131231,9.802898819947726,-0.4615304197060113,-0.007103954808076768,-0.009008723242363162,-0.009008723242363162,0.15,0.02708333333333333,0.7885639970235407,1.0,1.2681278929478532,0.0,0.0,0.0,1.0,1.0,0.7885639970235407,0.6,1.0,0.0,0,0.0,0
14,0.108333,HYBRID,15094.381049573421,488.55337474585434,0.36178330919184426,1.9251240191015218,9.796164316485012,-0.4869954949588623,-0.008004102868471294,-0.01015022610553237,-0.01015022610553237,0.15,0.029166666666666664,0.7885639970235407,1.0,1.2681278929478532,0.0,0.0,0.0,1.0,1.0,0.7885639970235407,0.6,1.0,0.0,0,0.0,0
15,0.116667,HYBRID,15094.462869595736,488.58009864391903,0.3576896401706571,1.9456692849480957,9.820698058583488,-0.5074058660572793,-0.00800975530819827,-0.010157394122013354,-0.010157394122013354,0.15,0.031249999999999997,0.7885639970235407,1.0,1.2681278929478532,0.0,0.0,0.0,1.0,1.0,0.7885639970235407,0.6,1.0,0.0,0,0.0,0
16,0.125,HYBRID,15094.544918864965,488.60298218324067,0.35354361460467365,1.9257779311849506,9.87631935615188,-0.5275463635182356,-0.008101717296681096,-0.010274013684699377,-0.010274013684699377,0.15,0.03333333333333333,0.7885639970235406,1.0,1.2681278929478534,0.0,0.0,0.0,1.0,1.0,0.7885639970235406,0.6,1.0,0.0,0,0.0,0
17,0.133333,HYBRID,15094.627560544759,488.6334211708898,0.3493066458317527,1.864551790966222,9.868932300020068,-0.5438638617584778,-0.008134074811482811,-0.010315047151765908,-0.010315047151765908,0.15,0.035416666666666666,0.7885639970235405,1.0,1.2681278929478537,0.0,0.0,0.0,1.0,1.0,0.7885639970235405,0.6,1.0,0.0,0,0.0,0
18,0.141667,HYBRID,15094.709551416337,488.6676648141089,0.34482707356719444,1.8460489205755408,9.828583569513931,-0.5581389255812406,-0.009040326462714762,-0.011464292387653636,-0.011464292387653636,0.15,0.0375,0.7885638430201465,1.0,1.2681281406082066,0.0,0.0,0.0,1.0,1.0,0.7885638430201465,0.6,1.0,0.0,0,0.0,0
19,0.15,HYBRID,15094.791173029691,488.7056199225522,0.34011794310183213,1.8684644077767625,9.755823292674727,-0.5649197422291066,-0.009831002213008014,-0.012487126795323166,-0.012487126795323166,0.15,0.03958333333333333,0.7872909736681816,1.0,1.2701784136311827,0.0,0.0,0.0,1.0,1.0,0.7872909736681816,0.6,1.0,0.0,0,0.0,0
20,0.158333,HYBRID,15094.87205517292,488.7358915533133,0.3352706266410662,1.9324531518729702,9.744685595594133,-0.5672690691282074,-0.010641769716904666,-0.014344529294201318,-0.014344529294201318,0.15,0.041666666666666664,0.7418695656473393,1.0,1.347945846959528,0.0,0.0,0.0,1.0,1.0,0.7418695656473393,0.6,1.0,0.0,0,0.0,0
21,0.166667,HYBRID,15094.953427765518,488.7621665905718,0.33050703343167875,1.95389786882065,9.76513965154259,-0.5612179841915969,-0.010548380035055203,-0.014605769261328306,-0.014605769261328306,0.15,0.04375,0.7222063998357244,1.0,1.3846457193227082,0.0,0.0,0.0,1.0,1.0,0.7222063998357244,0.6,1.0,0.0,0,0.0,0
22,0.175,HYBRID,15095.034998174757,488.7846030501697,0.3259122253804764,1.9348503283122682,9.81683220800607,-0.5538800026762137,-0.01051967428951496,-0.013891033843381442,-0.013891033843381442,0.15,0.04583333333333333,0.7572995939771029,1.0,1.3204813629283885,0.0,0.0,0.0,1.0,1.0,0.7572995939771029,0.6,1.0,0.0,0,0.0,0
23,0.183333,HYBRID,15095.117128282785,488.8146700730426,0.321455811540614,1.8744004109043404,9.805358684903325,-0.5470617322179764,-0.010398175018219324,-0.012948301866552792,-0.012948301866552792,0.15,0.04791666666666666,0.8030531822152843,1.0,1.245247540444859,0.0,0.0,0.0,1.0,1.0,0.8030531822152843,0.8,1.0,0.0,0,0.0,0
24,0.191667,HYBRID,15095.19857179746,488.8486025830242,0.31695578462227963,1.8534776537452529,9.761014106526614,-0.5432655544203705,-0.011141465528420462,-0.01322502118194971,-0.01322502118194971,0.15,0.049999999999999996,0.8424535110482084,1.0,1.187009119061973,0.0,0.0,0.0,1.0,1.0,0.8424535110482084,1.0,1.0,0.0,0,0.0,0
25,0.2,HYBRID,15095.279613994062,488.88629410225997,0.3123763487877711,1.8735966357158669,9.6842657231864,-0.5365148940953323,-0.011781899010495887,-0.013676681865861653,-0.013676681865861653,0.15,0.05208333333333333,0.8614588776759274,1.0,1.1608215155874109,0.0,0.0,0.0,1.0,1.0,0.8614588776759274,1.0,1.0,0.0,0,0.0,0
26,0.208333,HYBRID,15095.35988323018,488.91633541118875,0.3077702989158517,1.935335894354839,9.669137031061807,-0.5283576765657885,-0.012471408293841704,-0.013925459317134677,-0.013925459317134677,0.15,0.05416666666666666,0.8955832629876829,1.0,1.1165907641730384,0.0,0.0,0.0,1.0,1.0,0.8955832629876829,1.0,1.0,0.0,0,0.0,0
27,0.216667,HYBRID,15095.440609615296,488.94250895047134,0.3033354268830585,1.9545405948314991,9.68527324644651,-0.5198365170523332,-0.012278509987132856,-0.013216157188813256,-0.013216157188813256,0.15,0.056249999999999994,0.9290529623486874,1.0,1.0763649011698486,0.0,0.0,0.0,1.0,1.0,0.9290529623486874,1.0,1.0,0.0,0,0.0,0
28,0.225,HYBRID,15095.52149533853,488.96488834273185,0.29908887307233956,1.9332257779562403,9.732564910225882,-0.514877861641105,-0.012178494847797297,-0.012782877559508563,-0.012782877559508563,0.15,0.05833333333333333,0.9527193537685343,1.0,1.0496270449891087,0.0,0.0,0.0,1.0,1.0,0.9527193537685343,1.0,1.0,0.0,0,0.0,0
29,0.233333,HYBRID,15095.60290459171,488.99484559389845,0.294960221820452,1.8705201411072203,9.717133273047585,-0.5091481490015167,-0.012033240163927691,-0.012509393396417604,-0.012509393396417604,0.15,0.06041666666666666,0.9619363451607277,1.0,1.0395698270792673,0.0,0.0,0.0,1.0,1.0,0.9619363451607277,1.0,1.0,0.0,0,0.0,0
30,0.241667,HYBRID,15095.683597937226,489.0286201331312,0.29077197803222055,1.8506577508021311,9.669040604593443,-0.5033037547108375,-0.012770648333546302,-0.013159943103124839,-0.013159943103124839,0.15,0.06249999999999999,0.9704182026831031,1.0,1.030483555682598,0.0,0.0,0.0,1.0,1.0,0.9704182026831031,1.0,1.0,0.0,0,0.0,0
31,0.25,HYBRID,15095.763858802617,489.06614221612597,0.28652102053208767,1.8718127542532528,9.588749241523345,-0.49280233967238274,-0.013398768266397463,-0.013708770507104884,-0.013708770507104884,0.15,0.06458333333333333,0.9773865759480944,1.0,1.0231366223031761,0.0,0.0,0.0,1.0,1.0,0.9773865759480944,1.0,1.0,0.0,0,0.0,0
32,0.258333,HYBRID,15095.843318011612,489.09602581326794,0.2822757001869356,1.9346623104767353,9.570194129068916,-0.48055748312436825,-0.014051443718220749,-0.014240906809608756,-0.014240906809608756,0.15,0.06666666666666667,0.986695854841198,1.0,1.013483532026131,0.0,0.0,0.0,1.0,1.0,0.986695854841198,1.0,1.0,0.0,0,0.0,0
33,0.266667,HYBRID,15095.92320600152,489.12202724240035,0.27823566712514425,1.954919213087136,9.583102338663295,-0.4667334739927898,-0.013810018721490298,-0.013907569532069815,-0.013907569532069815,0.15,0.06875,0.9929857758140578,1.0,1.0070637710597534,0.0,0.0,0.0,1.0,1.0,0.9929857758140578,1.0,1.0,0.0,0,0.0,0
34,0.275,HYBRID,15096.003227543086,489.1442176289874,0.2744288235847513,1.9346254431654317,9.62742227095723,-0.45482269935611713,-0.013654519099074171,-0.013703241292193262,-0.013703241292193262,0.15,0.07083333333333335,0.996444476742386,1.0,1.003568210111654,0.0,0.0,0.0,1.0,1.0,0.996444476742386,1.0,1.0,0.0,0,0.0,0
35,0.283333,HYBRID,15096.083749115467,489.1739767090749,0.27079811247084234,1.8728795649040035,9.609290288814933,-0.4412412229822193,-0.013439957678049013,-0.013466526614358912,-0.013466526614358912,0.15,0.07291666666666669,0.9980270386662609,1.0,1.0019768616052485,0.0,0.0,0.0,1.0,1.0,0.9980270386662609,1.0,1.0,0.0,0,0.0,0
36,0.291667,HYBRID,15096.163533456624,489.2075588914858,0.2671733654300451,1.853994586036319,9.558701521589182,-0.4275872938518233,-0.014093652733748043,-0.014108137384718729,-0.014108137384718729,0.15,0.07500000000000002,0.998973312310782,1.0,1.0010277428601602,0.0,0.0,0.0,1.0,1.0,0.998973312310782,1.0,1.0,0.0,0,0.0,0
37,0.3,HYBRID,15096.242865141481,489.24489319247994,0.26355123327893604,1.8761622191727536,9.476147329684954,-0.4095532301989603,-0.014629482885488905,-0.014637073158658627,-0.014637073158658627,0.15,0.07708333333333336,0.9994814350459654,1.0,1.0005188340031657,0.0,0.0,0.0,1.0,1.0,0.9994814350459654,1.0,1.0,0.0,0,0.0,0
38,0.308333,HYBRID,15096.321377385408,489.27460129037564,0.25999740625572404,1.940041233749985,9.455486452820402,-0.3901084201099061,-0.015185490459772903,-0.015193369205487039,-0.015193369205487039,0.15,0.0791666666666667,0.9994814352493133,1.0,1.0005188337996067,0.0,0.0,0.0,1.0,1.0,0.9994814352493133,1.0,1.0,0.0,0,0.0,0
39,0.316667,HYBRID,15096.40030124411,489.30043321786957,0.2567091438546074,1.961264516132478,9.466497996555539,-0.3692206378263062,-0.01484573492809613,-0.014853437397153944,-0.014853437397153944,0.15,0.08125000000000004,0.9994814352495074,1.0,1.0005188337994124,0.0,0.0,0.0,1.0,1.0,0.9994814352495074,1.0,1.0,0.0,0,0.0,0
40,0.325,HYBRID,15096.47934390232,489.3224641880255,0.25371359754425016,1.9418877022440586,9.509135099890553,-0.35054066410378243,-0.01458870294950691,-0.034892141898309165,-0.034892141898309165,0.15,0.08333333333333338,0.4181085526943207,1.0,2.3917233779503677,0.0,0.0,0.0,1.0,1.0,0.9994814352495075,1.0,0.4181085526943207,1.0,0,0.0,0
41,0.333333,HYBRID,15096.558873478323,489.3503307552435,0.2509509944316965,1.8809962248296115,9.496779155762894,-0.23172382959128765,-0.014269194508932501,-0.03438745674549935,-0.03438745674549935,0.15,0.08541666666666672,0.41495347023010254,1.0,2.4099087530114494,0.0,0.0,0.0,1.0,1.0,0.9994814439254247,1.0,0.41495347023010254,1.0,0,0.0,0
42,0.341667,HYBRID,15096.63777018711,489.3826292871947,0.24907498163235797,1.8608622250849804,9.450906720943415,-0.11551067970102881,-0.014541136403752456,-0.03321274524984126,-0.03321274524984126,0.15,0.08750000000000006,0.4378179609775543,1.0,2.2840543082499694,0.0,0.0,0.0,1.0,1.0,0.9994814439254247,1.0,0.4378179609775543,1.0,0,0.0,0
43,0.35,HYBRID,15096.716219555587,489.41884266167875,0.24805553470419933,1.8818636640886923,9.373695388132287,-0.005325339442706263,-0.014217289184801078,-0.03342129300486378,-0.03342129300486378,0.15,0.0895833333333334,0.4253961443901062,1.0,2.350750031911333,0.0,0.0,0.0,1.0,1.0,0.9994814439254247,1.0,0.4253961443901062,1.0,0,0.0,0
44,0.358333,HYBRID,15096.793902471662,489.44743134886863,0.2478710532738164,1.9446045473560092,9.359667299875934,0.1031334012745017,-0.013876672810445578,-0.03236626291807807,-0.03236626291807807,0.15,0.09166666666666674,0.4287388026714325,1.0,2.3324224300881817,0.0,0.0,0.0,1.0,1.0,0.9994814439254247,1.0,0.4287388026714325,1.0,0,0.0,0
45,0.366667,HYBRID,15096.872059956193,489.4722998141223,0.24869358845820141,1.9646806876507137,9.378156367401289,0.20349885190292125,-0.012638430475733133,-0.03144032145164975,-0.03144032145164975,0.15,0.09375000000000008,0.4019815921783447,1.0,2.4876761012388253,0.0,0.0,0.0,1.0,1.0,0.9994814439254247,1.0,0.4019815921783447,1.0,0,0.0,0
46,0.375,HYBRID,15096.950400523841,489.493401822337,0.25047032781486334,1.9441275386117753,9.429645982516327,0.29708472605730823,-0.011468661651541642,-0.0268864997478965,-0.0268864997478965,0.15,0.09583333333333342,0.42655837535858154,1.0,2.344345012940752,0.0,0.0,0.0,1.0,1.0,0.9994814439254247,1.0,0.42655837535858154,1.0,0,0.0,0
47,0.383333,HYBRID,15097.029309343547,489.52245452115284,0.25310364379725947,1.882056649486159,9.41905841047561,0.36904741492349097,-0.010241452679546485,-0.022473126442895956,-0.022473126442895956,0.15,0.09791666666666676,0.4557199776172638,1.0,2.194329959438051,0.0,0.0,0.0,1.0,1.0,0.9994814439254247,1.0,0.4557199776172638,1.0,0,0.0,0
48,0.391667,HYBRID,15097.10754115507,489.5555972820811,0.25622863370248766,1.8629144363430488,9.376704210180069,0.41876998996680587,-0.009917286826418951,-0.020707515584922807,-0.020707515584922807,0.15,0.1000000000000001,0.4789220988750458,1.0,2.088022253199277,0.0,0.0,0.0,1.0,1.0,0.9994814439254247,1.0,0.4789220988750458,1.0,0,0.0,0
49,0.4,HYBRID,15097.185392908752,489.5926126652816,0.25965596626129933,1.8848796952418487,9.303568667737132,0.45937466191361775,-0.009600927187066571,-0.019521015434871752,-0.019521015434871752,0.15,0.10208333333333344,0.4918251931667328,1.0,2.0332427331777447,0.0,0.0,0.0,1.0,1.0,0.9994814439254247,1.0,0.4918251931667328,1.0,0,0.0,0
50,0.408333,HYBRID,15097.262510351837,489.62212952627885,0.263339238442458,1.948616865579524,9.29335817490728,0.4913784794545638,-0.009417707407385687,-0.01885554684446121,-0.01885554684446121,0.15,0.10416666666666678,0.4994661509990692,1.0,2.002137678398678,0.0,0.0,0.0,1.0,1.0,0.9994814439254247,1.0,0.4994661509990692,1.0,0,0.0,0
51,0.416667,HYBRID,15097.340130273253,489.6478697258261,0.2673930077869471,1.9696497100221875,9.315954618005511,0.517317898205048,-0.008413459430373397,-0.016754628318933956,-0.016754628318933956,0.15,0.10625000000000012,0.5021573305130005,1.0,1.9914077505916459,0.0,0.0,0.0,1.0,1.0,0.9994814439254247,1.0,0.5021573305130005,1.0,0,0.0,0
52,0.425,HYBRID,15097.41797060892,489.6699685383862,0.27178184457714477,1.95003404090208,9.371003452428491,0.530975555183316,-0.007547327762472885,-0.015442497984982694,-0.015442497984982694,0.15,0.10833333333333346,0.4887374937534332,1.0,2.046088161397532,0.0,0.0,0.0,1.0,1.0,0.9994814439254247,1.0,0.4887374937534332,1.0,0,0.0,0
53,0.433333,HYBRID,15097.496403679252,489.6997078746067,0.2763619720474551,1.8888652878955794,9.365027239598362,0.539276218706929,-0.006675538703516518,-0.014270165629557142,-0.014270165629557142,0.15,0.1104166666666668,0.46779686212539673,1.0,2.137680008062863,0.0,0.0,0.0,1.0,1.0,0.9997539424411318,1.0,0.46779686212539673,1.0,0,0.0,0
54,0.441667,HYBRID,15097.574208099395,489.7333530123479,0.2809062695896715,1.8692644510217127,9.327934773440212,0.5415622468379182,-0.006732348806209081,-0.01469531856609063,-0.01469531856609063,0.15,0.11250000000000014,0.45812880992889404,1.0,2.1827922154802044,0.0,0.0,0.0,1.0,1.0,0.9998364177827814,1.0,0.45812880992889404,1.0,0,0.0,0
55,0.45,HYBRID,15097.65167761594,489.77077418706335,0.2853578089457681,1.8908138641559475,9.260326283948071,0.5457473805376846,-0.006719845282589691,-0.014907136517369139,-0.014907136517369139,0.15,0.11458333333333348,0.4507804214954376,1.0,2.218374961100925,0.0,0.0,0.0,1.0,1.0,0.9998488893554512,1.0,0.4507804214954376,1.0,0,0.0,0
56,0.458333,HYBRID,15097.72845865786,489.8006450549521,0.2897614413212494,1.954132181422204,9.255662143732527,0.5484212998231118,-0.006768506658004675,-0.015240886517494084,-0.015240886517494084,0.15,0.11666666666666682,0.44410189986228943,1.0,2.2517354695174414,0.0,0.0,0.0,1.0,1.0,0.9998748466390519,1.0,0.44410189986228943,1.0,0,0.0,0
57,0.466667,HYBRID,15097.805787619203,489.82669481087754,0.29429144324033196,1.9747406296093475,9.283819205737696,0.5501708672426462,-0.005949788494323388,-0.013548527984727061,-0.013548527984727061,0.15,0.11875000000000016,0.439146488904953,1.0,2.27714447289236,0.0,0.0,0.0,1.0,1.0,0.9998870985898195,1.0,0.439146488904953,1.0,0,0.0,0
58,0.475,HYBRID,15097.883383382112,489.84909746682894,0.2989549509378749,1.9546862621612788,9.344258542318759,0.5418693696785121,-0.005239660353079448,-0.012027711845564032,-0.012027711845564032,0.15,0.1208333333333335,0.4356323480606079,1.0,2.2955136468903214,0.0,0.0,0.0,1.0,1.0,0.9998924712311609,1.0,0.4356323480606079,1.0,0,0.0,0
59,0.483333,HYBRID,15097.96161545068,489.87916178004764,0.3036268042377549,1.8930787978271286,9.3434484767941,0.5274528427202346,-0.004509457406255613,-0.01041522911197454,-0.01041522911197454,0.15,0.12291666666666684,0.4329676628112793,1.0,2.3096413101776543,0.0,0.0,0.0,1.0,1.0,0.9998368496276888,1.0,0.4329676628112793,1.0,0,0.0,0
60,0.491667,HYBRID,15098.039260793477,489.9131572426998,0.3080705692215254,1.874414331388506,9.311112635427198,0.5051599037428413,-0.004711738457784477,-0.010948956141040135,-0.010948956141040135,0.15,0.12500000000000017,0.43033677339553833,1.0,2.3237614394642105,0.0,0.0,0.0,1.0,1.0,0.9998361457244265,1.0,0.43033677339553833,1.0,0,0.0,0
61,0.5,HYBRID,15098.116608522832,489.9508988677653,0.31221656183300217,1.8968749135178833,9.248074439291452,0.48567444356628164,-0.004869609566934518,-0.011390071137692798,-0.011390071137692798,0.15,0.1270833333333335,0.42753109335899353,1.0,2.3390111632425996,0.0,0.0,0.0,1.0,1.0,0.9998361457244266,1.0,0.42753109335899353,1.0,0,0.0,0
62,0.508333,HYBRID,15098.193305861205,489.9810729679352,0.3161177628229492,1.9611130642862533,9.247681083333362,0.46618730110354245,-0.005107075714884434,-0.012024900187970646,-0.012024900187970646,0.15,0.12916666666666682,0.42470836639404297,1.0,2.3545568656686253,0.0,0.0,0.0,1.0,1.0,0.9998361457244264,1.0,0.42470836639404297,1.0,0,0.0,0
63,0.516667,HYBRID,15098.27058506757,490.0074020850857,0.31996110388698573,1.9826057721034538,9.27981570822641,0.44765541459620856,-0.004484184728127616,-0.010615579719032826,-0.010615579719032826,0.15,0.13125000000000014,0.42241543531417847,1.0,2.3673377353179186,0.0,0.0,0.0,1.0,1.0,0.9998361457244265,1.0,0.42241543531417847,1.0,0,0.0,0
64,0.525,HYBRID,15098.348163019866,490.03006346229523,0.3237697386457013,1.9634132241649203,9.343922822699895,0.4208659444455373,-0.003971537548032286,-0.009445173284242676,-0.009445173284242676,0.15,0.13333333333333347,0.4204832911491394,1.0,2.378215784192277,0.0,0.0,0.0,1.0,1.0,0.9998361457244251,1.0,0.4204832911491394,1.0,0,0.0,0
65,0.533333,HYBRID,15098.426406495273,490.0603503516357,0.327433163827456,1.9026343993342103,9.346463111140917,0.39011539078811536,-0.003437733162960567,-0.00821656928100986,-0.00821656928100986,0.15,0.1354166666666668,0.41839033365249634,1.0,2.390112580446404,0.0,0.0,0.0,1.0,1.0,0.999836145724425,1.0,0.41839033365249634,1.0,0,0.0,0
66,0.541667,HYBRID,15098.504089817405,490.0945338966884,0.33073867653292455,1.881692407422677,9.317334481065501,0.35382279652571724,-0.0038343117790515845,-0.009235346276043006,-0.009235346276043006,0.15,0.13750000000000012,0.4151779115200043,1.0,2.408605978913735,0.0,0.0,0.0,1.0,1.0,0.999836145724425,1.0,0.4151779115200043,1.0,0,0.0,0
67,0.55,HYBRID,15098.581502258778,490.1324202530935,0.3336296459235707,1.9019713446012205,9.257265880243384,0.32314312373825066,-0.004175208088333979,-0.010155868734538578,-0.010155868734538578,0.15,0.13958333333333345,0.41111284494400024,1.0,2.432422173858895,0.0,0.0,0.0,1.0,1.0,0.999836145724425,1.0,0.41111284494400024,1.0,0,0.0,0
68,0.558333,HYBRID,15098.658287748694,490.1627072526915,0.336181579643978,1.9640432840160977,9.25949658706239,0.2952260147143547,-0.004591292772941533,-0.01128731051201418,-0.01128731051201418,0.15,0.14166666666666677,0.406765878200531,1.0,2.458416631266724,0.0,0.0,0.0,1.0,1.0,0.999836145724425,1.0,0.406765878200531,1.0,0,0.0,0
69,0.566667,HYBRID,15098.735675148666,490.189112619006,0.33860533022410216,1.9834017418368861,9.294007492365546,0.27113757113268067,-0.004135666935399297,-0.010259413457269245,-0.010259413457269245,0.15,0.1437500000000001,0.40310949087142944,1.0,2.4807155937664267,0.0,0.0,0.0,1.0,1.0,0.999836145724425,1.0,0.40310949087142944,1.0,0,0.0,0
70,0.575,HYBRID,15098.813380412757,490.2118243513245,0.34094702811264405,1.9620724103904539,9.360175629737435,0.2410653604987943,-0.0037743749828666336,-0.009456123685069344,-0.009456123685069344,0.15,0.14583333333333343,0.39914610981941223,1.0,2.5053482306327255,0.0,0.0,0.0,1.0,1.0,0.999836145724425,1.0,0.39914610981941223,1.0,0,0.0,0
71,0.583333,HYBRID,15098.891766820103,490.24212533463077,0.34311548108111933,1.8991930434376296,9.364670657026121,0.2092179106468408,-0.003377687242476182,-0.008590417557735687,-0.008590417557735687,0.15,0.14791666666666675,0.39319244027137756,1.0,2.543283892512811,0.0,0.0,0.0,1.0,1.0,0.999836145724425,1.0,0.39319244027137756,1.0,0,0.0,0
72,0.591667,HYBRID,15098.96960964799,490.27628947000915,0.34491026639086586,1.8793254152296246,9.337165413443946,0.17393677998978005,-0.0038956522455390664,-0.010188004600985682,-0.010188004600985682,0.15,0.15000000000000008,0.38237637281417847,1.0,2.6152243472584145,0.0,0.0,0.0,1.0,1.0,0.999836145724425,1.0,0.38237637281417847,1.0,0,0.0,0
73,0.6,HYBRID,15099.047192960978,490.31410422768624,0.34629870203013796,1.900638061111706,9.278603566712116,0.14746035366940155,-0.004349592721197893,-0.011777254039108063,-0.011777254039108063,0.15,0.1520833333333334,0.36932146549224854,1.0,2.7076682333293416,0.0,0.0,0.0,1.0,1.0,0.999836145724425,1.0,0.36932146549224854,1.0,0,0.0,0
74,0.608333,HYBRID,15099.124162126333,490.34427452649345,0.3473841657375334,1.9637930641510466,9.282220828091198,0.12732776266489382,-0.004855529621879812,-0.013603126604856368,-0.013603126604856368,0.15,0.15416666666666673,0.35694217681884766,1.0,2.801574218301223,0.0,0.0,0.0,1.0,1.0,0.999836145724425,1.0,0.35694217681884766,1.0,0,0.0,0
75,0.616667,HYBRID,15099.201744262129,490.3705161625007,0.34840630940939366,1.984193116290761,9.31802039072215,0.11466400687637102,-0.004463276897602767,-0.012785612175426323,-0.012785612175426323,0.15,0.15625000000000006,0.34908589720726013,1.0,2.8646244606274585,0.0,0.0,0.0,1.0,1.0,0.999836145724425,1.0,0.34908589720726013,1.0,0,0.0,0
